Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2004","2004","ha","450","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2005","2005","ha","413","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2006","2006","ha","424","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2007","2007","ha","306","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2008","2008","ha","87","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2009","2009","ha","153","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2010","2010","ha","156","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2011","2011","ha","121","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2012","2012","ha","226","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2013","2013","ha","246","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2014","2014","ha","200","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2015","2015","ha","225","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2016","2016","ha","213","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2017","2017","ha","570","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2018","2018","ha","705","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2019","2019","ha","613","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2020","2020","ha","593","","Official data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","1999","1999","hg/ha","90000","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2000","2000","hg/ha","89880","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2001","2001","hg/ha","96129","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2002","2002","hg/ha","111444","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2003","2003","hg/ha","110426","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2004","2004","hg/ha","105911","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2005","2005","hg/ha","107385","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2006","2006","hg/ha","106557","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2007","2007","hg/ha","94477","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2008","2008","hg/ha","120690","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2009","2009","hg/ha","87582","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2010","2010","hg/ha","105000","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2011","2011","hg/ha","100744","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2012","2012","hg/ha","96903","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2013","2013","hg/ha","103537","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2014","2014","hg/ha","112350","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2015","2015","hg/ha","111378","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2016","2016","hg/ha","106056","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2017","2017","hg/ha","53772","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2018","2018","hg/ha","67149","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2019","2019","hg/ha","82431","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5419","Yield","515","Apples","2020","2020","hg/ha","82361","Fc","Calculated data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1961","1961","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1962","1962","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1963","1963","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1964","1964","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1965","1965","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1966","1966","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1967","1967","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1968","1968","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1969","1969","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1970","1970","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1971","1971","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1972","1972","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1973","1973","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1974","1974","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1975","1975","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1976","1976","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1977","1977","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1978","1978","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1979","1979","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1980","1980","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1981","1981","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1982","1982","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1983","1983","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1984","1984","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1985","1985","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1986","1986","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1987","1987","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1988","1988","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1989","1989","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1990","1990","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1991","1991","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1992","1992","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1993","1993","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1994","1994","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1995","1995","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1996","1996","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1997","1997","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1998","1998","tonnes","","M","Data not available"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","1999","1999","tonnes","6750","F","FAO estimate"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","2000","2000","tonnes","6768","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","2001","2001","tonnes","7575","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","2002","2002","tonnes","5327","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","2003","2003","tonnes","5190","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","2004","2004","tonnes","4766","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","2005","2005","tonnes","4435","","Official data"
"QCL","Crops and livestock products","44","Colombia","5510","Production","515","Apples","2006","2006","tonnes","4518","","Official data"
